Field,Description,Type,Coverage,Users,Alphas
news_all_vwap,"VWAP across all sessions (pre, main, post)",MATRIX,73%,616,1484
news_atr14,14-day Average True Range,MATRIX,89%,690,3659
news_atr_ratio,Ratio of current day's price range to 20-day average true range,MATRIX,80%,729,2270
news_cap,Reported total market capitalization for the calendar day of the session,MATRIX,83%,1802,6557
news_close_vol,Main session close volume,MATRIX,69%,503,1630
news_curr_vol,Current day's session volume,MATRIX,78%,413,868
news_dividend_yield,Reported annual dividend yield percentage for the calendar day of the session,MATRIX,85%,211,389
news_eod_close,Session closing price,MATRIX,88%,1205,2880
news_eod_high,Highest price from the time of news to end of session,MATRIX,97%,433,1249
news_eod_low,Lowest price from the time of news to end of session,MATRIX,97%,278,857
news_eod_vwap,VWAP from the time of news to the end of the session,MATRIX,97%,597,1077
news_eps_actual,Actual Earnings Per Share reported in the news release,MATRIX,96%,526,1361
news_high_exc_stddev,"Standardized measure of price movement from end-of-day high to last price in the time-of-news window, divided by 30-day closing price standard deviation",MATRIX,97%,451,1191
news_indx_perf,Difference in percent return between the stock and the S&P 500 ETF over the session: ((EODClose - TONLast) / TONLast) - ((SPYClose - SPYLast) / SPYLast),MATRIX,97%,430,1301
news_low_exc_stddev,"Standardized measure of price movement from last price in time-of-news window to end-of-day low, divided by 30-day closing price standard deviation",MATRIX,97%,433,1073
news_ls,"Indicates if a long or short position would have been more advantageous, based on comparison of (EODHigh - Last) and (Last - EODLow)",MATRIX,49%,253,680
news_main_vwap,Main session volume-weighted average price,MATRIX,97%,348,910
news_max_dn_amt,Price at the time of the news minus the after-news low,MATRIX,97%,376,1346
news_max_dn_ret,Percent change from price at time of news to lowest price after news,MATRIX,97%,580,1136
news_max_up_amt,After-news high minus the price at the time of the news,MATRIX,97%,350,887
news_max_up_ret,Percent change from price at time of news to highest price after news,MATRIX,85%,1102,1891
news_mins_10_chg,"Minimum value among L or S for each minute bucket, indicating the fastest reaction time at the 10th percentile",MATRIX,74%,436,1276
news_mins_10_pct_dn,Number of minutes elapsed before price decreases by 10 percentage points after the event,MATRIX,4%,3338,7656
news_mins_10_pct_up,Number of minutes before the price increased by at least 10 percent after the news release,MATRIX,63%,911,1818
news_mins_1_chg,Minimum number of minutes taken for price to move (up or down) 1 percentage point after the event,MATRIX,92%,259,547
news_mins_1_pct_dn,Number of minutes before the price decreased by at least 1 percent after the news release,MATRIX,83%,201,570
news_mins_1_pct_up,Number of minutes before the price increased by at least 1 percent after the news release,MATRIX,19%,317,568
news_mins_20_chg,The minimum of L or S above for 20-minute bucket,MATRIX,91%,1079,2185
news_mins_20_pct_dn,Number of minutes that elapsed before price went down 20 percentage points,MATRIX,97%,510,1032
news_mins_20_pct_up,Number of minutes that elapsed before price went up 20 percentage points,MATRIX,97%,266,439
news_mins_2_chg,Minimum number of minutes taken for price to move (up or down) 2 percentage points after the event,MATRIX,53%,150,345
news_mins_2_pct_dn,Number of minutes before the price decreased by at least 2 percent after the news release,MATRIX,44%,162,336
news_mins_2_pct_up,Number of minutes before the price increased by at least 2 percent after the news release,MATRIX,28%,205,550
news_mins_3_chg,Minimum number of minutes taken for price to move (up or down) 3 percentage points after the event,MATRIX,92%,175,373
news_mins_3_pct_dn,Number of minutes before the price decreased by at least 3 percent after the news release,MATRIX,92%,201,349
news_mins_3_pct_up,Number of minutes before the price increased by at least 3 percent after the news release,MATRIX,92%,381,717
news_mins_4_chg,"Minimum value among L or S (minutes to reach positive/negative return thresholds) for each minute bucket, representing the fastest reaction time at the 4th percentile",MATRIX,92%,162,329
news_mins_4_pct_dn,Number of minutes before the price decreased by at least 4 percent after the news release,MATRIX,97%,218,360
news_mins_4_pct_up,Number of minutes before the price increased by at least 4 percent after the news release,MATRIX,97%,235,474
news_mins_5_chg,"Minimum value among L or S for each minute bucket, indicating the fastest reaction time at the 5th percentile",MATRIX,97%,336,1128
news_mins_5_pct_dn,Number of minutes before the price decreased by at least 5 percent after the news release,MATRIX,85%,586,1009
news_mins_5_pct_up,Number of minutes before the price increased by at least 5 percent after the news release,MATRIX,92%,567,1109
news_mins_7_5_chg,"Minimum value among L or S for each minute bucket, indicating the fastest reaction time at the 75th percentile",MATRIX,30%,159,482
news_mins_7_5_pct_dn,Number of minutes elapsed before price decreases by 7.5 percentage points after the event,MATRIX,88%,495,887
news_mins_7_5_pct_up,Number of minutes elapsed before price increases by 7.5 percentage points after the event,MATRIX,7%,242,472
news_mov_vol,30-day moving average of session volume,MATRIX,80%,548,1430
news_open,Price at the session open,MATRIX,71%,555,1063
news_open_gap,Percent difference between current day's open and previous day's close,MATRIX,62%,435,715
news_open_vol,Main session open volume,MATRIX,44%,139,364
news_pct_10min,Percent change in price during the first 10 minutes following the news release,MATRIX,77%,376,672
news_pct_120min,Percent change in price during the first 120 minutes following the news release,MATRIX,91%,556,1005
news_pct_1min,Percent change in price during the first minute following the news release,MATRIX,97%,658,934
news_pct_30min,Percent change in price during the first 30 minutes following the news release,MATRIX,97%,326,550
news_pct_30sec,Percent change in price in the 30 seconds after the news release,MATRIX,97%,417,612
news_pct_5_min,Percent change in price during the first 5 minutes following the news release,MATRIX,77%,252,349
news_pct_60min,Percent change in price during the first 60 minutes following the news release,MATRIX,97%,323,582
news_pct_90min,Percent change in price during the first 90 minutes following the news release,MATRIX,97%,378,704
news_pe_ratio,Reported price-to-earnings ratio for the calendar day of the session,MATRIX,97%,1277,2796
news_post_vwap,Post-session volume-weighted average price,MATRIX,97%,282,538
news_pre_vwap,Pre-session volume-weighted average price,MATRIX,83%,183,299
news_prev_close,Previous trading day’s closing price,MATRIX,17%,116,302
news_prev_day_ret,Percent change between previous day's open and close price,MATRIX,73%,292,527
news_prev_vol,Previous day's session volume,MATRIX,4%,510,1372
news_range_stddev,"Z-score of current day's trading range compared to 30-day average range, using 30-day range standard deviation",MATRIX,62%,198,566
news_ratio_vol,Ratio of current session volume to 30-day moving average volume,MATRIX,51%,233,539
news_session_range,Difference between session high and session low price,MATRIX,42%,556,1058
news_session_range_pct,(Session High Price - Session Low Price) / Session Low Price,MATRIX,27%,472,741
news_short_interest,Ratio of total number of shares sold short to total shares outstanding,MATRIX,87%,334,485
news_spy_close,SPY price at session close,MATRIX,97%,792,1799
news_spy_last,SPY last price at the time of the news,MATRIX,97%,704,1407
news_ton_high,Highest price reached during the session before the time of news,MATRIX,97%,255,492
news_ton_last,Price at the time of the news,MATRIX,97%,493,825
news_ton_low,Lowest price reached during the session before the time of news,MATRIX,97%,234,466
news_tot_ticks,Total number of ticks during the trading day,MATRIX,97%,990,2085
news_vol_stddev,"Z-score of current volume compared to 30-day average volume, using 30-day volume standard deviation",MATRIX,97%,333,901
nws12_afterhsz_01l,Number of minutes that elapsed before price went up 10 percentage points,VECTOR,71%,541,840
nws12_afterhsz_01p,The minimum of L or S above for 10 minute bucket,VECTOR,71%,188,274
nws12_afterhsz_01s,Number of minutes that elapsed before price went down 10 percentage points,VECTOR,71%,246,426
nws12_afterhsz_02l,Number of minutes that elapsed before price went up 20 percentage points,VECTOR,71%,32,39
nws12_afterhsz_02p,The minimum of L or S above for 20-minute bucket,VECTOR,71%,31,36
nws12_afterhsz_02s,Number of minutes that elapsed before price went down 20 percentage points,VECTOR,71%,38,41
nws12_afterhsz_10_min,The percent change in price in the first 10 minutes following the news release,VECTOR,37%,289,349
nws12_afterhsz_120_min,The percent change in price in the first 120 minutes following the news release,VECTOR,46%,154,189
nws12_afterhsz_1_minute,The percent change in price in the first minute following the news release,VECTOR,26%,288,510
nws12_afterhsz_1l,Number of minutes that elapsed before price went up 1 percentage points,VECTOR,71%,472,845
nws12_afterhsz_1p,The minimum of L or S above for 1-minute bucket,VECTOR,71%,106,156
nws12_afterhsz_1s,Number of minutes that elapsed before price went down 1 percentage point,VECTOR,71%,125,223
nws12_afterhsz_2l,Number of minutes that elapsed before price went up 2 percentage points,VECTOR,71%,211,287
nws12_afterhsz_2p,The minimum of L or S above for 2-minute bucket,VECTOR,71%,47,128
nws12_afterhsz_2s,Number of minutes that elapsed before price went down 2 percentage points,VECTOR,71%,56,97
nws12_afterhsz_30_min,The percent change in price in the first 30 minutes following the news release,VECTOR,42%,37,45
nws12_afterhsz_3l,Number of minutes that elapsed before price went up 3 percentage points,VECTOR,71%,73,184
nws12_afterhsz_3p,The minimum of L or S above for 3-minute bucket,VECTOR,71%,62,152
nws12_afterhsz_3s,Number of minutes that elapsed before price went down 3 percentage points,VECTOR,71%,281,558
nws12_afterhsz_41rta,14-day Average True Range,VECTOR,71%,38,55
nws12_afterhsz_4l,Number of minutes that elapsed before price went up 4 percentage points,VECTOR,71%,49,93
nws12_afterhsz_4p,The minimum of L or S above for 4-minute bucket,VECTOR,71%,46,115
nws12_afterhsz_4s,Number of minutes that elapsed before price went down 4 percentage points,VECTOR,71%,259,690
nws12_afterhsz_57l,Number of minutes that elapsed before price went up 7.5 percentage points,VECTOR,71%,260,386
nws12_afterhsz_57p,The minimum of L or S above for 7.5-minute bucket,VECTOR,71%,37,80
nws12_afterhsz_57s,Number of minutes that elapsed before price went down 7.5 percentage points,VECTOR,71%,630,2065
nws12_afterhsz_5_min,The percent change in price in the first 5 minutes following the news release,VECTOR,33%,87,118
nws12_afterhsz_5l,Number of minutes that elapsed before price went up 5 percentage points,VECTOR,71%,338,677
nws12_afterhsz_5p,The minimum of L or S above for 5-minute bucket,VECTOR,71%,47,108
nws12_afterhsz_5s,Number of minutes that elapsed before price went down 5 percentage points,VECTOR,71%,152,242
nws12_afterhsz_60_min,The percent change in price in the first 60 minutes following the news release,VECTOR,44%,35,38
nws12_afterhsz_90_min,The percent change in price in the first 90 minutes following the news release,VECTOR,45%,89,114
nws12_afterhsz_allticks,Total number of ticks for the trading day,VECTOR,71%,36,62
nws12_afterhsz_atrratio,Ratio of Today Range to 20-day average true range,VECTOR,64%,74,104
nws12_afterhsz_close_vol,Main close volume,VECTOR,55%,8,8
nws12_afterhsz_curr_vol,Current day's session volume,VECTOR,71%,32,41
nws12_afterhsz_dayopen,Price at the session open,VECTOR,71%,25,33
nws12_afterhsz_div_y,Annual yield,VECTOR,33%,21,21
nws12_afterhsz_eodclose,Close price of the session,VECTOR,71%,28,41
nws12_afterhsz_eodhigh,Highest price reached between the time of news and the end of the session,VECTOR,65%,19,24
nws12_afterhsz_eodlow,Lowest price reached between the time of news and the end of the session,VECTOR,65%,20,29
nws12_afterhsz_eodvwap,volume weighted average price between the time of news and the end of the session.,VECTOR,56%,15,18
nws12_afterhsz_epsactual,The actual Earnings Per Share value that was conveyed by the news release,VECTOR,38%,30,36
nws12_afterhsz_highexcstddev,"(EODHigh - TONLast)/StdDev, where StdDev is one standard deviation for the close price for 30 calendar days",VECTOR,64%,84,107
nws12_afterhsz_lowexcstddev,"(TONLast - EODLow) / StdDev, where StdDev is one standard deviation for the close price for 30 calendar days",VECTOR,64%,48,72
nws12_afterhsz_mainvwap,Main session volume weighted average price,VECTOR,55%,12,18
nws12_afterhsz_maxdnamt,The price at the time of the news minus the after the news low,VECTOR,65%,21,26
nws12_afterhsz_maxdown,Percent change from the price at the time of the news to the after the news low,VECTOR,65%,20,25
nws12_afterhsz_maxup,Percent change from the price at the time of the news to the after the news high,VECTOR,65%,19,21
nws12_afterhsz_maxupamt,The after the news high minus the price at the time of the news,VECTOR,65%,27,45
nws12_afterhsz_mktcap,Reported market capitalization for the calendar day of the session,VECTOR,71%,48,54
nws12_afterhsz_mov_vol,30-day moving average session volume,VECTOR,71%,215,283
nws12_afterhsz_newrecord,Tracks whether the news is first instance or a duplicate,VECTOR,71%,37,55
nws12_afterhsz_newssess,Index of the session in which the news was reported,VECTOR,71%,16,18
nws12_afterhsz_open_vol,Main open volume,VECTOR,55%,12,12
nws12_afterhsz_opengap,(DayOpen - PrevClose) / PrevClose.,VECTOR,71%,69,83
nws12_afterhsz_peratio,Reported price to earnings ratio for the calendar day of the session,VECTOR,55%,14,18
nws12_afterhsz_postvwap,Post-session volume weighted average price,VECTOR,71%,13,20
nws12_afterhsz_prev_vol,Previous day's session volume,VECTOR,67%,73,87
nws12_afterhsz_prevclose,Previous trading day's close price,VECTOR,71%,17,25
nws12_afterhsz_prevday,Percent change between the previous day's open and close,VECTOR,71%,39,47
nws12_afterhsz_prevwap,Pre session volume weighted average price,VECTOR,38%,3,3
nws12_afterhsz_provider,index of name of the news provider,VECTOR,71%,55,87
nws12_afterhsz_range,Session High Price - Session Low Price) / Session Low Price.,VECTOR,65%,32,53
nws12_afterhsz_rangeamt,Session High Price - Session Low Price,VECTOR,65%,15,16
nws12_afterhsz_rangestddev,"(RangeAmt - AvgRange) / RangeStdDev, where AvgRange is the average of the daily range, and RangeStdDev is one standard deviation for the daily range, both for 30 calendar days",VECTOR,62%,34,42
nws12_afterhsz_reportsess,Index of Session on which the spreadsheet is reporting,VECTOR,71%,18,23
nws12_afterhsz_result1,Percent change between the price at the time of the news release to the price at the close of the session,VECTOR,71%,385,931
nws12_afterhsz_result2,Percent change between the price at the time of the news release to the price at the close of the session,VECTOR,71%,348,870
nws12_afterhsz_result_vs_index,((EODClose - TONLast) / TONLast) - ((SPYClose - SPYLast) / SPYLast),VECTOR,71%,420,789
nws12_afterhsz_short_interest,Total number of shares sold short divided by total number of shares outstanding,VECTOR,60%,104,137
nws12_afterhsz_sl,Whether a long or short position would have been more advantageous: If (EODHigh - Last) > (Last - EODLow) Then LS = 1; If (EODHigh - Last) = (Last - EODLow) Then LS = 0; If (EODHigh - Last) < (Last - EODLow) Then LS = -1.,VECTOR,71%,11884,18724
nws12_afterhsz_spyclose,Price of SPY at close of session,VECTOR,71%,71,125
nws12_afterhsz_spylast,Last Price of the SPY at the time of the news,VECTOR,71%,36,47
nws12_afterhsz_tonhigh,Highest price reached during the session before the time of news,VECTOR,71%,69,106
nws12_afterhsz_tonlast,Price at the time of news,VECTOR,71%,17,18
nws12_afterhsz_tonlow,Lowest price reached during the session before the time of the news,VECTOR,71%,18,23
nws12_afterhsz_vol_ratio,Curr_Vol / Mov_Vol,VECTOR,71%,48,77
nws12_afterhsz_volstddev,"(CurrentVolume - AvgVol)/VolStDev, where AvgVol is the average of the daily volume, and VolStdDev is one standard deviation for the daily volume, both for 30 calendar days",VECTOR,71%,37,51
nws12_allz_newrecord,Tracks whether the news is first instance or a duplicate,VECTOR,97%,252,373
nws12_allz_newssess,Index of session in which the news was reported,VECTOR,97%,49,103
nws12_allz_provider,index of name of the news provider,VECTOR,97%,214,348
nws12_allz_reportsess,Index of Session on which the spreadsheet is reporting,VECTOR,97%,16,43
nws12_allz_result1,Percent change between the price at the time of the news release and the price at the close of the session,VECTOR,97%,44,80
nws12_allz_result2,Percent change between the price at the time of the news release and the price at the close of the session,VECTOR,97%,26,43
nws12_mainz_01l,Number of minutes that elapsed before price went up 10 percentage points,VECTOR,97%,594,1266
nws12_mainz_01p,The minimum of L or S above for 10-minute bucket,VECTOR,97%,705,2080
nws12_mainz_01s,Number of minutes that elapsed before price went down 10 percentage points,VECTOR,97%,91,143
nws12_mainz_02l,Number of minutes that elapsed before price went up 20 percentage points,VECTOR,97%,175,337
nws12_mainz_02p,The minimum of L or S above for 20-minute bucket,VECTOR,97%,63,89
nws12_mainz_02s,Number of minutes that elapsed before price went down 20 percentage points,VECTOR,97%,29,36
nws12_mainz_10_min,The percent change in price in the first 10 minutes following the news release,VECTOR,96%,21,31
nws12_mainz_120_min,The percent change in price in the first 120 minutes following the news release,VECTOR,97%,26,37
nws12_mainz_1_minute,The percent change in price in the first minute following the news release,VECTOR,94%,25,29
nws12_mainz_1l,Number of minutes that elapsed before price went up 1 percentage point,VECTOR,97%,37,68
nws12_mainz_1p,The minimum of L or S above for 1-minute bucket,VECTOR,97%,28,36
nws12_mainz_1s,Number of minutes that elapsed before price went down 1 percentage point,VECTOR,97%,32,50
nws12_mainz_2l,Number of minutes that elapsed before price went up 2 percentage points,VECTOR,97%,39,74
nws12_mainz_2p,The minimum of L or S above for 2 minute bucket,VECTOR,97%,29,82
nws12_mainz_2s,Number of minutes that elapsed before price went down 2 percentage points,VECTOR,97%,35,60
nws12_mainz_30_min,The percent change in price in the first 30 minutes following the news release,VECTOR,97%,24,33
nws12_mainz_30_seconds,The percent change in price in the 30 seconds following the news release,VECTOR,91%,23,44
nws12_mainz_3l,Number of minutes that elapsed before price went up 3 percentage points,VECTOR,97%,93,147
nws12_mainz_3p,The minimum of L or S above for 3-minute bucket,VECTOR,97%,85,101
nws12_mainz_3s,Number of minutes that elapsed before price went down 3 percentage points,VECTOR,97%,49,91
nws12_mainz_41rta,14-day Average True Range,VECTOR,97%,10,12
nws12_mainz_4l,Number of minutes that elapsed before price went up 4 percentage points,VECTOR,97%,87,156
nws12_mainz_4p,The minimum of L or S above for 4 minute bucket,VECTOR,97%,31,44
nws12_mainz_4s,Number of minutes that elapsed before price went down 4 percentage points,VECTOR,97%,110,169
nws12_mainz_57l,Number of minutes that elapsed before price went up 7.5 percentage points,VECTOR,97%,399,729
nws12_mainz_57p,The minimum of L or S above for 7.5-minute bucket,VECTOR,97%,89,100
nws12_mainz_57s,Number of minutes that elapsed before price went down 7.5 percentage points,VECTOR,97%,44,69
nws12_mainz_5_min,The percent change in price in the first 5 minutes following the news release,VECTOR,96%,25,66
nws12_mainz_5l,Number of minutes that elapsed before price went up 5 percentage points,VECTOR,97%,31,50
nws12_mainz_5p,The minimum of L or S above for 5-minute bucket,VECTOR,97%,26,31
nws12_mainz_5s,Number of minutes that elapsed before price went down 5 percentage points,VECTOR,97%,35,49
