Field,Description,Type,Coverage,Users,Alphas
basicmat_method1_group10_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT1 methodology, partitioned into 10 clusters",MATRIX,100%,10,12
basicmat_method1_group20_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT1 methodology, partitioned into 20 clusters",MATRIX,100%,1,1
basicmat_method1_group2_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT1 methodology, partitioned into 2 clusters",MATRIX,100%,1,1
basicmat_method1_group5_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT1 methodology, partitioned into 5 clusters",MATRIX,100%,0,0
basicmat_method2_group10_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT2 methodology, partitioned into 10 clusters",MATRIX,100%,1,1
basicmat_method2_group20_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT2 methodology, partitioned into 20 clusters",MATRIX,100%,0,0
basicmat_method2_group2_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT2 methodology, partitioned into 2 clusters",MATRIX,100%,3,3
basicmat_method2_group5_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT2 methodology, partitioned into 5 clusters",MATRIX,100%,6,6
basicmat_method3_group10_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT3 methodology, partitioned into 10 clusters",MATRIX,100%,0,0
basicmat_method3_group20_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT3 methodology, partitioned into 20 clusters",MATRIX,100%,2,2
basicmat_method3_group2_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT3 methodology, partitioned into 2 clusters",MATRIX,100%,0,0
basicmat_method3_group5_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT3 methodology, partitioned into 5 clusters",MATRIX,100%,0,0
basicmat_method4_group10_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT4 methodology, partitioned into 10 clusters",MATRIX,100%,0,0
basicmat_method4_group20_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT4 methodology, partitioned into 20 clusters",MATRIX,100%,0,0
basicmat_method4_group2_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT4 methodology, partitioned into 2 clusters",MATRIX,100%,1,1
basicmat_method4_group5_score,"Categorical label indicating robust return-based industry cluster membership for securities in the USECTOR BasicMaterials universe using FACT4 methodology, partitioned into 5 clusters",MATRIX,100%,2,2
comm_sector_factor1_group10_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 10 robust, return-based industry clusters using the FACT1 method",MATRIX,100%,2,2
comm_sector_factor1_group20_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 20 robust, return-based industry clusters using the FACT1 method",MATRIX,100%,0,0
comm_sector_factor1_group2_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 2 robust, return-based industry clusters using the FACT1 method",MATRIX,100%,1,1
comm_sector_factor1_group5_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 5 robust, return-based industry clusters using the FACT1 method",MATRIX,100%,1,1
comm_sector_factor2_group10_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 10 robust, return-based industry clusters using the FACT2 method",MATRIX,100%,1,1
comm_sector_factor2_group20_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 20 robust, return-based industry clusters using the FACT2 method",MATRIX,100%,1,1
comm_sector_factor2_group2_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 2 robust, return-based industry clusters using the FACT2 method",MATRIX,100%,1,1
comm_sector_factor2_group5_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 5 robust, return-based industry clusters using the FACT2 method",MATRIX,100%,0,0
comm_sector_factor3_group10_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 10 robust, return-based industry clusters using the FACT3 method",MATRIX,100%,1,1
comm_sector_factor3_group20_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 20 robust, return-based industry clusters using the FACT3 method",MATRIX,100%,1,1
comm_sector_factor3_group2_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 2 robust, return-based industry clusters using the FACT3 method",MATRIX,100%,1,1
comm_sector_factor3_group5_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 5 robust, return-based industry clusters using the FACT3 method",MATRIX,100%,0,0
comm_sector_factor4_group10_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 10 robust, return-based industry clusters using the FACT4 method",MATRIX,100%,0,0
comm_sector_factor4_group20_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 20 robust, return-based industry clusters using the FACT4 method",MATRIX,100%,0,0
comm_sector_factor4_group2_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 2 robust, return-based industry clusters using the FACT4 method",MATRIX,100%,0,0
comm_sector_factor4_group5_score,"Categorical integer label assigning each stock in the US Top 3000 Communications universe to one of 5 robust, return-based industry clusters using the FACT4 method",MATRIX,100%,2,2
communications_factor1_grouping10,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 10 robust return-based clusters using the FACT1 method,MATRIX,100%,0,0
communications_factor1_grouping2,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 2 robust return-based clusters using the FACT1 method,MATRIX,100%,0,0
communications_factor1_grouping20,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 20 robust return-based clusters using the FACT1 method,MATRIX,100%,11,11
communications_factor1_grouping5,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 5 robust return-based clusters using the FACT1 method,MATRIX,100%,2,2
communications_factor2_grouping10,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 10 robust return-based clusters using the FACT2 method,MATRIX,100%,1,1
communications_factor2_grouping2,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 2 robust return-based clusters using the FACT2 method,MATRIX,100%,0,0
communications_factor2_grouping20,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 20 robust return-based clusters using the FACT2 method,MATRIX,100%,1,1
communications_factor2_grouping5,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 5 robust return-based clusters using the FACT2 method,MATRIX,100%,0,0
communications_factor3_grouping10,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 10 robust return-based clusters using the FACT3 method,MATRIX,100%,0,0
communications_factor3_grouping2,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 2 robust return-based clusters using the FACT3 method,MATRIX,100%,0,0
communications_factor3_grouping20,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 20 robust return-based clusters using the FACT3 method,MATRIX,100%,0,0
communications_factor3_grouping5,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 5 robust return-based clusters using the FACT3 method,MATRIX,100%,0,0
communications_factor4_grouping10,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 10 robust return-based clusters using the FACT4 method,MATRIX,100%,0,0
communications_factor4_grouping2,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 2 robust return-based clusters using the FACT4 method,MATRIX,100%,1,1
communications_factor4_grouping20,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 20 robust return-based clusters using the FACT4 method,MATRIX,100%,0,0
communications_factor4_grouping5,Categorical cluster label (integer) assigning a US Communications-sector stock to one of 5 robust return-based clusters using the FACT4 method,MATRIX,100%,0,0
cons_cyclical_method1_group10_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT1, with 10 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method1_group20_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT1, with 20 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method1_group2_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT1, with 2 clusters; integer label of cluster membership",MATRIX,100%,1,1
cons_cyclical_method1_group5_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT1, with 5 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method2_group10_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT2, with 10 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method2_group20_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT2, with 20 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method2_group2_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT2, with 2 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method2_group5_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT2, with 5 clusters; integer label of cluster membership",MATRIX,100%,3,3
cons_cyclical_method3_group10_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT3, with 10 clusters; integer label of cluster membership",MATRIX,100%,2,2
cons_cyclical_method3_group2_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT3, with 2 clusters; integer label of cluster membership",MATRIX,100%,0,0
cons_cyclical_method3_group5_score,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT3, with 5 clusters; integer label of cluster membership",MATRIX,100%,0,0
consumer_cyclical_factor3_grouping_20,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT3, with 20 clusters; integer label of cluster membership",MATRIX,100%,0,0
consumer_cyclical_factor4_grouping20,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT4, with 20 clusters; integer label of cluster membership",MATRIX,100%,0,0
consumer_cyclical_factor4_grouping_10,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT4, with 10 clusters; integer label of cluster membership",MATRIX,100%,0,0
consumer_cyclical_factor4_grouping_2,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT4, with 2 clusters; integer label of cluster membership",MATRIX,100%,0,0
consumer_cyclical_factor4_grouping_5,"Robust return-based industry cluster assignment for the Consumer Cyclical sector universe using FACT4, with 5 clusters; integer label of cluster membership",MATRIX,100%,0,0
energy_sector_factor1_group10_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT1 method; partitioned into 10 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor1_group20_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT1 method; partitioned into 20 clusters (IDs are categorical, not ordinal)",MATRIX,100%,1,1
energy_sector_factor1_group2_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT1 method; partitioned into 2 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor1_group5_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT1 method; partitioned into 5 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor2_group10_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT2 method; partitioned into 10 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor2_group20_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT2 method; partitioned into 20 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor2_group2_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT2 method; partitioned into 2 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor2_group5_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT2 method; partitioned into 5 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor3_group10_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT3 method; partitioned into 10 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor3_group20_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT3 method; partitioned into 20 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor3_group2_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT3 method; partitioned into 2 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor3_group5_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT3 method; partitioned into 5 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor4_group10_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT4 method; partitioned into 10 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_factor4_group20_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT4 method; partitioned into 20 clusters (IDs are categorical, not ordinal)",MATRIX,100%,1,1
energy_sector_factor4_group2_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT4 method; partitioned into 2 clusters (IDs are categorical, not ordinal)",MATRIX,100%,4,4
energy_sector_factor4_group5_score,"Integer cluster ID assigning each stock in the US TOP3000 Energy universe to a robust, return-based industry group using the FACT4 method; partitioned into 5 clusters (IDs are categorical, not ordinal)",MATRIX,100%,0,0
energy_sector_pca_grouping_method1_10clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 10 robust return-based industry clusters (FACT1 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method1_20clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 20 robust return-based industry clusters (FACT1 method),MATRIX,100%,3,3
energy_sector_pca_grouping_method1_2clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 2 robust return-based industry clusters (FACT1 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method1_5clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 5 robust return-based industry clusters (FACT1 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method2_10clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 10 robust return-based industry clusters (FACT2 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method2_20clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 20 robust return-based industry clusters (FACT2 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method2_2clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 2 robust return-based industry clusters (FACT2 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method2_5clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 5 robust return-based industry clusters (FACT2 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method3_10clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 10 robust return-based industry clusters (FACT3 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method3_20clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 20 robust return-based industry clusters (FACT3 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method3_2clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 2 robust return-based industry clusters (FACT3 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method3_5clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 5 robust return-based industry clusters (FACT3 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method4_10clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 10 robust return-based industry clusters (FACT4 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method4_20clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 20 robust return-based industry clusters (FACT4 method),MATRIX,100%,0,0
energy_sector_pca_grouping_method4_2clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 2 robust return-based industry clusters (FACT4 method),MATRIX,100%,1,1
energy_sector_pca_grouping_method4_5clusters,Integer cluster ID assigning each security in the USECTOR Energy universe to one of 5 robust return-based industry clusters (FACT4 method),MATRIX,100%,0,0
fin_nonreit_industry_grouping_method1_10,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 10 robust return-based industry clusters using the FACT1 method,MATRIX,100%,0,0
fin_nonreit_industry_grouping_method1_2,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 2 robust return-based industry clusters using the FACT1 method,MATRIX,100%,2,2
fin_nonreit_industry_grouping_method1_20,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 20 robust return-based industry clusters using the FACT1 method,MATRIX,100%,0,0
fin_nonreit_industry_grouping_method1_5,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 5 robust return-based industry clusters using the FACT1 method,MATRIX,100%,0,0
fin_nonreit_industry_grouping_method2_10,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 10 robust return-based industry clusters using the FACT2 method,MATRIX,100%,1,1
fin_nonreit_industry_grouping_method2_2,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 2 robust return-based industry clusters using the FACT2 method,MATRIX,100%,0,0
fin_nonreit_industry_grouping_method2_20,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 20 robust return-based industry clusters using the FACT2 method,MATRIX,100%,0,0
fin_nonreit_industry_grouping_method2_5,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 5 robust return-based industry clusters using the FACT2 method,MATRIX,100%,1,1
fin_nonreit_industry_grouping_method3_10,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 10 robust return-based industry clusters using the FACT3 method,MATRIX,100%,1,1
fin_nonreit_industry_grouping_method3_2,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 2 robust return-based industry clusters using the FACT3 method,MATRIX,100%,3,3
fin_nonreit_industry_grouping_method3_20,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 20 robust return-based industry clusters using the FACT3 method,MATRIX,100%,0,0
fin_nonreit_industry_grouping_method3_5,Integer cluster label assigning each stock in the US Financials (excluding REITs) universe to one of 5 robust return-based industry clusters using the FACT3 method,MATRIX,100%,1,1
