Field,Description,Type,Coverage,Users,Alphas
earning_broker_count,Number of brokers contributing to the earnings consensus for the event.,VECTOR,47%,0,0
earning_broker_count_fast_d1,Number of brokers contributing to the earnings consensus for the event.,VECTOR,47%,4,4
earning_calendar_quarter_end,The end date of the calendar quarter associated with the earnings event.,VECTOR,47%,2,2
earning_calendar_quarter_end_fast_d1,The end date of the calendar quarter associated with the earnings event.,VECTOR,47%,2,2
earning_event_type_label,"Descriptive label for the type of earnings event (e.g., actual, estimate).",VECTOR,47%,0,0
earning_event_type_label_fast_d1,"Descriptive label for the type of earnings event (e.g., actual, estimate).",VECTOR,47%,0,0
earning_fiscal_quarter_number,Fiscal quarter number that the earnings relate to (1–4),VECTOR,47%,0,0
earning_fiscal_quarter_number_fast_d1,Fiscal quarter number that the earnings relate to (1–4),VECTOR,47%,0,0
earning_fiscal_year,Fiscal year number that the earnings relate to,VECTOR,47%,0,0
earning_fiscal_year_end,The company’s fiscal year end date (month/day for fiscal year closing),VECTOR,47%,0,0
earning_fiscal_year_end_fast_d1,The company’s fiscal year end date (month/day for fiscal year closing),VECTOR,47%,0,0
earning_fiscal_year_fast_d1,Fiscal year number that the earnings relate to,VECTOR,47%,0,0
earning_number_value,"The reported or estimated earnings number (e.g., EPS) for the event.",VECTOR,47%,0,0
earning_number_value_fast_d1,"The reported or estimated earnings number (e.g., EPS) for the event.",VECTOR,47%,1,1
earning_time_type,"Classification of the time associated with the earnings event (e.g., before open, after close).",VECTOR,47%,0,0
earning_time_type_fast_d1,"Classification of the time associated with the earnings event (e.g., before open, after close).",VECTOR,47%,1,1
estimated_next_shareholder_meeting_date,"Tentative or estimated date (as an integer date, e.g., YYYYMMDD) for the next shareholder annual meeting, provided with next-trading-day (D1) availability for the USA region",MATRIX,79%,3,3
event_end_date_is_estimated,Flag indicating whether the event end date is estimated rather than confirmed,VECTOR,87%,0,0
event_end_date_is_estimated_fast_d1,Flag indicating whether the event end date is estimated rather than confirmed,VECTOR,87%,1,1
event_end_date_type,"Type or classification of the event's end date (e.g., actual, estimated).",VECTOR,87%,2,2
event_end_date_type_fast_d1,"Type or classification of the event's end date (e.g., actual, estimated).",VECTOR,87%,0,0
event_end_time,Local time at which the event ends,VECTOR,87%,0,0
event_end_time_fast_d1,Local time at which the event ends,VECTOR,87%,3,3
event_fiscal_year,The fiscal year associated with the earnings event.,VECTOR,87%,0,0
event_fiscal_year_fast_d1,The fiscal year associated with the earnings event.,VECTOR,87%,0,0
